,place_name,place_id,lat,lng,type,weekday,hour,moment_value,time
13099,Masjid Raudhatul Ma'ruf,ChIJpXK8dRGv1TER9PaCbZZjh4I,0.46533739999999996,101.4650411,mosque,sunday,19,77,2019-05-12 19:00:00
13100,Masjid Darul Aman,ChIJY0uQsJWo1TER4EbLhXlHOn8,0.45676300000000003,101.40902109999999,mosque,sunday,19,13,2019-05-12 19:00:00
13101,Klinik Pratama RUMAH ZAKAT,ChIJ7e4jIKiu1TERgapsJ66qz4A,0.5143400000000001,101.443855,doctor,sunday,19,0,2019-05-12 19:00:00
13102,"Doctor Raymond Widjajahakim, Sp. KK",ChIJHc26GQis1TERYnAhzXxbhF4,0.5256361999999999,101.43412959999999,doctor,sunday,19,0,2019-05-12 19:00:00
13103,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,doctor,sunday,19,0,2019-05-12 19:00:00
13104,Klinik Narita,ChIJ39iOd5us1TERvOnPszR_FGQ,0.5638818999999999,101.44050949999999,doctor,sunday,19,51,2019-05-12 19:00:00
13105,Griya Satwa Pekanbaru,ChIJwXvyJ-yo1TERcQM8AiEcTj4,0.46546679999999996,101.4037327,doctor,sunday,19,69,2019-05-12 19:00:00
13106,Riona Dental Care,ChIJ34RN8luu1TERqat70t-fqDg,0.49926170000000003,101.4651126,dentist,sunday,19,0,2019-05-12 19:00:00
13107,"Praktek Dokter Gigi, drg. Agung T Prakoso Sp.BM, drg Diana Yuliarti, drg. Veni S. , Klinik Gigi Yassar",ChIJT_VHaoWs1TERutKEtnL8d3o,0.5604149999999999,101.444118,dentist,sunday,19,0,2019-05-12 19:00:00
13108,Klinik Narita,ChIJ39iOd5us1TERvOnPszR_FGQ,0.5638818999999999,101.44050949999999,dentist,sunday,19,51,2019-05-12 19:00:00
13109,Dokter Gigi Yuliana,ChIJ74AiS7Cu1TERZ8XkX1iIMZw,0.5047393,101.4425202,dentist,sunday,19,0,2019-05-12 19:00:00
13110,LUQYANA DENTAL CLINIC by. Drg Yuliana,ChIJyyfKSrCu1TEREbVHZCtZjek,0.5048328,101.4424539,dentist,sunday,19,18,2019-05-12 19:00:00
13111,Zala Futsal,ChIJW5zUaymv1TER7SQGj6JNt2Y,0.5049085999999999,101.4379532,gym,sunday,19,7,2019-05-12 19:00:00
13112,MAXX SALON FOR MEN (RUDY HADISUARNO),ChIJeablhtau1TERmhvb7Iw6mDw,0.4808061000000001,101.440224,hair_care,sunday,19,22,2019-05-12 19:00:00
13113,Omar Barbershop,ChIJwYFR6e6o1TER4aSbzo_pmpE,0.4660990999999999,101.4038227,hair_care,sunday,19,92,2019-05-12 19:00:00
13114,Pangkas rambut prima jaya,ChIJaWDw71mv1TERMdrBp54ebQ8,0.4452280999999999,101.44601740000002,hair_care,sunday,19,29,2019-05-12 19:00:00
13115,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,hospital,sunday,19,0,2019-05-12 19:00:00
13116,Apotik Medika Pekanbaru,ChIJzUUKSAms1TERHrz-NzGnJXE,0.5283831,101.4383438,pharmacy,sunday,19,0,2019-05-12 19:00:00
13117,GUARDIAN - Giant Nangka,ChIJ7bGCVEyp1TERUBZTcYRcEGQ,0.5034773,101.4309036,pharmacy,sunday,19,42,2019-05-12 19:00:00
13118,Kimia Farma Nangka,ChIJh9iTKEyp1TERLFXNBbscPng,0.5031139,101.428442,pharmacy,sunday,19,18,2019-05-12 19:00:00
13119,Milagros Pekanbaru (Stokis Resmi),ChIJqQQ-7VGp1TERVDOfQL0qSSI,0.5071829000000001,101.4274189,pharmacy,sunday,19,69,2019-05-12 19:00:00
13120,Apotek Mandiri,ChIJ71mHKRKs1TERGiK99NMnwn8,0.5286059000000001,101.44771779999999,pharmacy,sunday,19,26,2019-05-12 19:00:00
13121,Apotek Kimia Farma Melur,ChIJZaJVnAWs1TERXCjTFQUcK6k,0.5281544,101.4342276,pharmacy,sunday,19,16,2019-05-12 19:00:00
13122,Apotek Trans,ChIJCT6Y-eKr1TEROfR-Hc-uMDw,0.5174228000000001,101.42126529999999,pharmacy,sunday,19,3,2019-05-12 19:00:00
13123,Apotek Kimia Farma,ChIJAQvyG_So1TERYVVc9OdCUoY,0.4644140000000001,101.40166049999999,pharmacy,sunday,19,50,2019-05-12 19:00:00
13124,Kimia Farma Apotek 596,ChIJCaeidEOo1TERl1DlVnrrZ0M,0.4638543999999999,101.3796536,pharmacy,sunday,19,6,2019-05-12 19:00:00
13125,Milagros Pekanbaru (Stokis Resmi),ChIJ4cvCMOWx1TERFXL8sAzf7pU,0.5054333,101.5343142,pharmacy,sunday,19,44,2019-05-12 19:00:00
13126,Kenken Petshop,ChIJocgBRSqs1TERN2VzaQeQEL0,0.5168680000000001,101.475636,pet_store,sunday,19,20,2019-05-12 19:00:00
13127,EVO PETSHOP AND COFFEESHOP,ChIJB4CiO2St1TERpAV6IwxlFO8,0.516386,101.44172900000001,pet_store,sunday,19,0,2019-05-12 19:00:00
13128,EVO PETSHOP AND COFFEESHOP,ChIJbVLH17Ot1TERtV0sw87XD34,0.5163732,101.4414775,pet_store,sunday,19,0,2019-05-12 19:00:00
13129,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,night_club,sunday,19,44,2019-05-12 19:00:00
13130,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,night_club,sunday,19,47,2019-05-12 19:00:00
13131,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,night_club,sunday,19,27,2019-05-12 19:00:00
13132,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,night_club,sunday,19,5,2019-05-12 19:00:00
13133,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,night_club,sunday,19,12,2019-05-12 19:00:00
13134,Arena Entertaiment,ChIJGWHdnLKu1TER9_FWedco2Vo,0.5058694000000001,101.43507240000001,night_club,sunday,19,40,2019-05-12 19:00:00
13135,Family Box,ChIJGYaFW5Ku1TERV-hZ8QetPps,0.4994803,101.4661837,night_club,sunday,19,65,2019-05-12 19:00:00
13136,Club Executive CE7,ChIJJfqMZwms1TERFl6DPJfVDp0,0.528563,101.43829040000001,night_club,sunday,19,16,2019-05-12 19:00:00
13137,MP Club,ChIJSRPzUhKs1TERfY0QakYb8eQ,0.5318499000000001,101.4480708,night_club,sunday,19,2,2019-05-12 19:00:00
13138,CGV Studio Pekanbaru,ChIJYcEdBaiu1TERQJJuhdns2t8,0.5101367,101.4469543,movie_theater,sunday,19,66,2019-05-12 19:00:00
13139,Ciputra Seraya XXI,ChIJVfTatHiCeC4RKlB6jQtU7Lg,0.5360614,101.4301886,movie_theater,sunday,19,94,2019-05-12 19:00:00
13140,Cinemaxx Living World,ChIJEXOan7Gp1TERG4PKT1ntqV4,0.5002414000000001,101.4200645,movie_theater,sunday,19,80,2019-05-12 19:00:00
13141,Metro Plaza,ChIJt7c8oJOu1TERJ1eGqIm9wU8,0.4997860999999999,101.46378179999999,shopping_mall,sunday,19,89,2019-05-12 19:00:00
13142,Kedaung Table Top Plaza,ChIJyciJeTmp1TERkUcA-ZYa_-E,0.49243590000000004,101.419789,shopping_mall,sunday,19,0,2019-05-12 19:00:00
13143,Swalayan 999 harapan raya,ChIJZS0kMb6u1TERFlbNO2g-Gxs,0.4928907,101.4521209,supermarket,sunday,19,100,2019-05-12 19:00:00
13144,Colour's Mart,ChIJaaapX1uo1TERxXkY6fF0p3Q,0.4647808,101.3782361,supermarket,sunday,19,67,2019-05-12 19:00:00
13145,Indomaret Sudirman 422,ChIJqy2zmaSu1TERg3atYLQeud0,0.5073584,101.4503607,supermarket,sunday,19,40,2019-05-12 19:00:00
13146,Alfamart Kini Balu,ChIJ_41NHD2s1TERMT083HBqGqw,0.5261210999999999,101.4592768,supermarket,sunday,19,82,2019-05-12 19:00:00
13147,Indomaret,ChIJGb3o5ROs1TERvVixLMtEYLo,0.5297386000000001,101.4499334,supermarket,sunday,19,6,2019-05-12 19:00:00
13148,Lotte Wholesale Pekanbaru,ChIJ-_2DtVqp1TER0T9vmjaboOc,0.5062468999999999,101.420908,supermarket,sunday,19,73,2019-05-12 19:00:00
13149,Pasar Buah Pekanbaru,ChIJz5WQkb6u1TEROcnCcmB6jdA,0.5346524,101.4474015,supermarket,sunday,19,86,2019-05-12 19:00:00
13150,Alfamart Tuanku Tambusai 2,ChIJyfFlekap1TERfuT5iQindNg,0.5010777000000001,101.4203673,supermarket,sunday,19,25,2019-05-12 19:00:00
13151,Transmart Carrefour Pekanbaru,ChIJyWEmYOOr1TERCg6J8CqOomA,0.5031186000000001,101.4200232,supermarket,sunday,19,65,2019-05-12 19:00:00
13152,Swalayan 999 harapan raya,ChIJZS0kMb6u1TERFlbNO2g-Gxs,0.4928907,101.4521209,store,sunday,19,100,2019-05-12 19:00:00
13153,Naga Swalayan,ChIJjQiDPMyu1TER-VkVgSVp_k8,0.4907185999999999,101.4388513,store,sunday,19,89,2019-05-12 19:00:00
13154,Toserba Mama,ChIJRfl9KRKs1TERZ24eaPgtW3M,0.5292235,101.4477167,store,sunday,19,51,2019-05-12 19:00:00
13155,TOSERBA FHAJAR ( SWALAYAN ECERAN & GROSIR ),ChIJPTvsv42u1TERlh28FYGHenU,0.500128,101.469479,store,sunday,19,25,2019-05-12 19:00:00
13156,Colour's Mart,ChIJaaapX1uo1TERxXkY6fF0p3Q,0.4647808,101.3782361,store,sunday,19,67,2019-05-12 19:00:00
13157,V-Communication,ChIJe99uAhOs1TERbsf38JkAKCs,0.5326945,101.4481772,store,sunday,19,41,2019-05-12 19:00:00
13158,3Store Pekanbaru,ChIJR2fFxcKu1TERCa9y0vH1KJw,0.5355850999999998,101.4301636,store,sunday,19,94,2019-05-12 19:00:00
13159,Indonesian Bakery,ChIJHerhDAqs1TERUrN1gOhowUg,0.5303456999999999,101.4342577,store,sunday,19,25,2019-05-12 19:00:00
13160,Bandara Internasional SSK II Pekanbaru,ChIJDYL1Kzqv1TER0XfHoqGdrRU,0.46469099999999997,101.4478337,airport,monday,20,15,2019-05-06 20:00:00
13161,Bandar Udara Internasional Syarif Kasim II Pekanbaru,ChIJQakSBOev1TERLG6Pg9un_R8,0.4645344,101.4483296,airport,monday,20,30,2019-05-06 20:00:00
13162,Sultan Syarif Kasim II International Airport,ChIJxwFScDmv1TERljqI_TQ4_JM,0.4644616,101.44815559999999,airport,monday,20,30,2019-05-06 20:00:00
13163,Bank Danamon Pekanbaru - Simpang Pasar Bawah,ChIJf-XeYQ2s1TERV0lMbulRGtA,0.5365985999999999,101.4433547,bank,monday,20,0,2019-05-06 20:00:00
13164,Danamon KC WAHID HASYIM,ChIJEyqnQRKs1TERya0An_4EkhI,0.5272717,101.4481716,bank,monday,20,0,2019-05-06 20:00:00
13165,Mandiri KCP Pekanbaru Ahmad Yani,ChIJo_t6Ww6s1TER_mgpi_PrG90,0.5195924,101.44427009999998,bank,monday,20,0,2019-05-06 20:00:00
13166,Mandiri Pekanbaru Jalan Riau,ChIJL-gB6Yqr1TERJ5YF0ui5ja8,0.5351117,101.43770740000001,bank,monday,20,0,2019-05-06 20:00:00
13167,Bank BNI Syariah KCP Panam,ChIJSfptz_Oo1TERYlFeYarvQBY,0.4639601,101.3972177,bank,monday,20,0,2019-05-06 20:00:00
13168,Bank Syariah Mandiri KCP Pekanbaru Sudirman Bawah,ChIJn46FShKs1TER6f57XUZCj3o,0.5304854,101.44780820000001,bank,monday,20,0,2019-05-06 20:00:00
13169,Bank Mandiri - KCP Pekanbaru Panam,ChIJNVYGCUSo1TER8Iyg616RTp4,0.46378909999999995,101.4097403,bank,monday,20,0,2019-05-06 20:00:00
13170,BANK BTN KC PEKANBARU,ChIJexsI76au1TERfvSmQayPhGY,0.512274,101.4486575,bank,monday,20,0,2019-05-06 20:00:00
13171,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,bar,monday,20,44,2019-05-06 20:00:00
13172,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,bar,monday,20,45,2019-05-06 20:00:00
13173,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,bar,monday,20,35,2019-05-06 20:00:00
13174,Base Came Telkomsel,ChIJD83qBz2s1TERw0VjmFhUWHM,0.5268183000000001,101.45884790000001,bar,monday,20,41,2019-05-06 20:00:00
13175,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,bar,monday,20,8,2019-05-06 20:00:00
13176,Bier Haus Cafe,ChIJxb7ZvvKr1TERKLhwjiUNnOc,0.5329904999999999,101.42378570000001,bar,monday,20,15,2019-05-06 20:00:00
13177,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,bar,monday,20,24,2019-05-06 20:00:00
13178,Brown Salon,ChIJk0pCUxKs1TER6deV7WAfOpU,0.531199,101.448033,beauty_salon,monday,20,13,2019-05-06 20:00:00
13179,Toko Buku Gramedia - Pekanbaru,ChIJn5vmlbyu1TERMsSjQhzSOEM,0.5101001000000001,101.4498796,book_store,monday,20,54,2019-05-06 20:00:00
13180,Bookstore Zanafa,ChIJjcHMLFmo1TER5gukebmKRwo,0.4644452999999999,101.3852567,book_store,monday,20,60,2019-05-06 20:00:00
13181,toko buku yasperin,ChIJM7uy202p1TERBRH2gKTTLb8,0.5045050000000001,101.428722,book_store,monday,20,7,2019-05-06 20:00:00
13182,Toko Muazzam,ChIJHcXDuWCp1TERyJEqFwY4fMQ,0.5114508,101.41018570000001,book_store,monday,20,60,2019-05-06 20:00:00
13183,Al Mumtaz,ChIJhwvyG_So1TERs7EZamIMYL4,0.4599603,101.3600189,book_store,monday,20,32,2019-05-06 20:00:00
13184,AZMAR FOTOCOPY,ChIJ9___WJdO1DERt4jk6o70Btw,0.6736778999999999,101.5877454,book_store,monday,20,60,2019-05-06 20:00:00
13185,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,cafe,monday,20,45,2019-05-06 20:00:00
13186,Gerobak Kopi Rambo,ChIJ9c2iGKKu1TER_Bn7_bdrjDM,0.5086729,101.45452009999998,cafe,monday,20,24,2019-05-06 20:00:00
13187,Kedai Kopi Kerisweet,ChIJKXglLp-u1TEReJDI44jT4rQ,0.5110669999999999,101.4587935,cafe,monday,20,0,2019-05-06 20:00:00
13188,Temok Cafe (Bakso Temok),ChIJx9CIK6Cu1TERgvQVRCgEDbg,0.5129536000000001,101.4562927,cafe,monday,20,50,2019-05-06 20:00:00
13189,Dapur Cokelat Pekanbaru,ChIJg5dz7xus1TERV-dqnk8lFLI,0.5207906,101.449843,cafe,monday,20,24,2019-05-06 20:00:00
13190,JCO Giant Pekan Baru,ChIJVTderE2p1TERWHFnz_Uyhb8,0.503537,101.43063599999999,cafe,monday,20,12,2019-05-06 20:00:00
13191,Musholla Darun na'im Sukaramai,ChIJn2yrMxCs1TEROFCAcUSWFKE,0.5263436,101.44722890000001,mosque,monday,20,0,2019-05-06 20:00:00
13192,MASJID NURUL AMAL,ChIJ856mJjOv1TERKQc3W9Pm4II,0.4663679999999999,101.4350536,mosque,monday,20,58,2019-05-06 20:00:00
13193,Masjid Raudhatul Ma'ruf,ChIJpXK8dRGv1TER9PaCbZZjh4I,0.46533739999999996,101.4650411,mosque,monday,20,22,2019-05-06 20:00:00
13194,Masjid Darul Aman,ChIJY0uQsJWo1TER4EbLhXlHOn8,0.45676300000000003,101.40902109999999,mosque,monday,20,17,2019-05-06 20:00:00
13195,Klinik Pratama RUMAH ZAKAT,ChIJ7e4jIKiu1TERgapsJ66qz4A,0.5143400000000001,101.443855,doctor,monday,20,12,2019-05-06 20:00:00
13196,"Doctor Raymond Widjajahakim, Sp. KK",ChIJHc26GQis1TERYnAhzXxbhF4,0.5256361999999999,101.43412959999999,doctor,monday,20,67,2019-05-06 20:00:00
13197,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,doctor,monday,20,0,2019-05-06 20:00:00
13198,Klinik Narita,ChIJ39iOd5us1TERvOnPszR_FGQ,0.5638818999999999,101.44050949999999,doctor,monday,20,88,2019-05-06 20:00:00
13199,Griya Satwa Pekanbaru,ChIJwXvyJ-yo1TERcQM8AiEcTj4,0.46546679999999996,101.4037327,doctor,monday,20,53,2019-05-06 20:00:00
13200,Riona Dental Care,ChIJ34RN8luu1TERqat70t-fqDg,0.49926170000000003,101.4651126,dentist,monday,20,53,2019-05-06 20:00:00
13201,"Praktek Dokter Gigi, drg. Agung T Prakoso Sp.BM, drg Diana Yuliarti, drg. Veni S. , Klinik Gigi Yassar",ChIJT_VHaoWs1TERutKEtnL8d3o,0.5604149999999999,101.444118,dentist,monday,20,52,2019-05-06 20:00:00
13202,Klinik Narita,ChIJ39iOd5us1TERvOnPszR_FGQ,0.5638818999999999,101.44050949999999,dentist,monday,20,88,2019-05-06 20:00:00
13203,Dokter Gigi Yuliana,ChIJ74AiS7Cu1TERZ8XkX1iIMZw,0.5047393,101.4425202,dentist,monday,20,10,2019-05-06 20:00:00
13204,LUQYANA DENTAL CLINIC by. Drg Yuliana,ChIJyyfKSrCu1TEREbVHZCtZjek,0.5048328,101.4424539,dentist,monday,20,31,2019-05-06 20:00:00
13205,Zala Futsal,ChIJW5zUaymv1TER7SQGj6JNt2Y,0.5049085999999999,101.4379532,gym,monday,20,0,2019-05-06 20:00:00
13206,MAXX SALON FOR MEN (RUDY HADISUARNO),ChIJeablhtau1TERmhvb7Iw6mDw,0.4808061000000001,101.440224,hair_care,monday,20,14,2019-05-06 20:00:00
13207,Omar Barbershop,ChIJwYFR6e6o1TER4aSbzo_pmpE,0.4660990999999999,101.4038227,hair_care,monday,20,57,2019-05-06 20:00:00
13208,Pangkas rambut prima jaya,ChIJaWDw71mv1TERMdrBp54ebQ8,0.4452280999999999,101.44601740000002,hair_care,monday,20,61,2019-05-06 20:00:00
13209,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,hospital,monday,20,0,2019-05-06 20:00:00
13210,Apotik Medika Pekanbaru,ChIJzUUKSAms1TERHrz-NzGnJXE,0.5283831,101.4383438,pharmacy,monday,20,61,2019-05-06 20:00:00
13211,GUARDIAN - Giant Nangka,ChIJ7bGCVEyp1TERUBZTcYRcEGQ,0.5034773,101.4309036,pharmacy,monday,20,0,2019-05-06 20:00:00
13212,Kimia Farma Nangka,ChIJh9iTKEyp1TERLFXNBbscPng,0.5031139,101.428442,pharmacy,monday,20,63,2019-05-06 20:00:00
13213,Milagros Pekanbaru (Stokis Resmi),ChIJqQQ-7VGp1TERVDOfQL0qSSI,0.5071829000000001,101.4274189,pharmacy,monday,20,15,2019-05-06 20:00:00
13214,Apotek Mandiri,ChIJ71mHKRKs1TERGiK99NMnwn8,0.5286059000000001,101.44771779999999,pharmacy,monday,20,93,2019-05-06 20:00:00
13215,Apotek Kimia Farma Melur,ChIJZaJVnAWs1TERXCjTFQUcK6k,0.5281544,101.4342276,pharmacy,monday,20,77,2019-05-06 20:00:00
13216,Apotek Trans,ChIJCT6Y-eKr1TEROfR-Hc-uMDw,0.5174228000000001,101.42126529999999,pharmacy,monday,20,55,2019-05-06 20:00:00
13217,Apotek Kimia Farma,ChIJAQvyG_So1TERYVVc9OdCUoY,0.4644140000000001,101.40166049999999,pharmacy,monday,20,95,2019-05-06 20:00:00
13218,Kimia Farma Apotek 596,ChIJCaeidEOo1TERl1DlVnrrZ0M,0.4638543999999999,101.3796536,pharmacy,monday,20,60,2019-05-06 20:00:00
13219,Milagros Pekanbaru (Stokis Resmi),ChIJ4cvCMOWx1TERFXL8sAzf7pU,0.5054333,101.5343142,pharmacy,monday,20,33,2019-05-06 20:00:00
13220,Kenken Petshop,ChIJocgBRSqs1TERN2VzaQeQEL0,0.5168680000000001,101.475636,pet_store,monday,20,13,2019-05-06 20:00:00
13221,EVO PETSHOP AND COFFEESHOP,ChIJB4CiO2St1TERpAV6IwxlFO8,0.516386,101.44172900000001,pet_store,monday,20,37,2019-05-06 20:00:00
13222,EVO PETSHOP AND COFFEESHOP,ChIJbVLH17Ot1TERtV0sw87XD34,0.5163732,101.4414775,pet_store,monday,20,37,2019-05-06 20:00:00
13223,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,night_club,monday,20,44,2019-05-06 20:00:00
13224,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,night_club,monday,20,45,2019-05-06 20:00:00
13225,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,night_club,monday,20,35,2019-05-06 20:00:00
13226,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,night_club,monday,20,8,2019-05-06 20:00:00
13227,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,night_club,monday,20,24,2019-05-06 20:00:00
13228,Arena Entertaiment,ChIJGWHdnLKu1TER9_FWedco2Vo,0.5058694000000001,101.43507240000001,night_club,monday,20,25,2019-05-06 20:00:00
13229,Family Box,ChIJGYaFW5Ku1TERV-hZ8QetPps,0.4994803,101.4661837,night_club,monday,20,64,2019-05-06 20:00:00
13230,Club Executive CE7,ChIJJfqMZwms1TERFl6DPJfVDp0,0.528563,101.43829040000001,night_club,monday,20,20,2019-05-06 20:00:00
13231,MP Club,ChIJSRPzUhKs1TERfY0QakYb8eQ,0.5318499000000001,101.4480708,night_club,monday,20,2,2019-05-06 20:00:00
13232,CGV Studio Pekanbaru,ChIJYcEdBaiu1TERQJJuhdns2t8,0.5101367,101.4469543,movie_theater,monday,20,36,2019-05-06 20:00:00
13233,Ciputra Seraya XXI,ChIJVfTatHiCeC4RKlB6jQtU7Lg,0.5360614,101.4301886,movie_theater,monday,20,26,2019-05-06 20:00:00
13234,Cinemaxx Living World,ChIJEXOan7Gp1TERG4PKT1ntqV4,0.5002414000000001,101.4200645,movie_theater,monday,20,47,2019-05-06 20:00:00
13235,Metro Plaza,ChIJt7c8oJOu1TERJ1eGqIm9wU8,0.4997860999999999,101.46378179999999,shopping_mall,monday,20,55,2019-05-06 20:00:00
13236,Kedaung Table Top Plaza,ChIJyciJeTmp1TERkUcA-ZYa_-E,0.49243590000000004,101.419789,shopping_mall,monday,20,0,2019-05-06 20:00:00
13237,Swalayan 999 harapan raya,ChIJZS0kMb6u1TERFlbNO2g-Gxs,0.4928907,101.4521209,supermarket,monday,20,50,2019-05-06 20:00:00
13238,Colour's Mart,ChIJaaapX1uo1TERxXkY6fF0p3Q,0.4647808,101.3782361,supermarket,monday,20,86,2019-05-06 20:00:00
13239,Indomaret Sudirman 422,ChIJqy2zmaSu1TERg3atYLQeud0,0.5073584,101.4503607,supermarket,monday,20,100,2019-05-06 20:00:00
13240,Alfamart Kini Balu,ChIJ_41NHD2s1TERMT083HBqGqw,0.5261210999999999,101.4592768,supermarket,monday,20,56,2019-05-06 20:00:00
13241,Indomaret,ChIJGb3o5ROs1TERvVixLMtEYLo,0.5297386000000001,101.4499334,supermarket,monday,20,33,2019-05-06 20:00:00
13242,Lotte Wholesale Pekanbaru,ChIJ-_2DtVqp1TER0T9vmjaboOc,0.5062468999999999,101.420908,supermarket,monday,20,51,2019-05-06 20:00:00
13243,Pasar Buah Pekanbaru,ChIJz5WQkb6u1TEROcnCcmB6jdA,0.5346524,101.4474015,supermarket,monday,20,80,2019-05-06 20:00:00
13244,Alfamart Tuanku Tambusai 2,ChIJyfFlekap1TERfuT5iQindNg,0.5010777000000001,101.4203673,supermarket,monday,20,30,2019-05-06 20:00:00
13245,Transmart Carrefour Pekanbaru,ChIJyWEmYOOr1TERCg6J8CqOomA,0.5031186000000001,101.4200232,supermarket,monday,20,52,2019-05-06 20:00:00
13246,Swalayan 999 harapan raya,ChIJZS0kMb6u1TERFlbNO2g-Gxs,0.4928907,101.4521209,store,monday,20,50,2019-05-06 20:00:00
13247,Naga Swalayan,ChIJjQiDPMyu1TER-VkVgSVp_k8,0.4907185999999999,101.4388513,store,monday,20,52,2019-05-06 20:00:00
13248,Toserba Mama,ChIJRfl9KRKs1TERZ24eaPgtW3M,0.5292235,101.4477167,store,monday,20,58,2019-05-06 20:00:00
13249,TOSERBA FHAJAR ( SWALAYAN ECERAN & GROSIR ),ChIJPTvsv42u1TERlh28FYGHenU,0.500128,101.469479,store,monday,20,0,2019-05-06 20:00:00
13250,Colour's Mart,ChIJaaapX1uo1TERxXkY6fF0p3Q,0.4647808,101.3782361,store,monday,20,86,2019-05-06 20:00:00
13251,V-Communication,ChIJe99uAhOs1TERbsf38JkAKCs,0.5326945,101.4481772,store,monday,20,50,2019-05-06 20:00:00
13252,3Store Pekanbaru,ChIJR2fFxcKu1TERCa9y0vH1KJw,0.5355850999999998,101.4301636,store,monday,20,26,2019-05-06 20:00:00
13253,Indonesian Bakery,ChIJHerhDAqs1TERUrN1gOhowUg,0.5303456999999999,101.4342577,store,monday,20,8,2019-05-06 20:00:00
13254,Bandara Internasional SSK II Pekanbaru,ChIJDYL1Kzqv1TER0XfHoqGdrRU,0.46469099999999997,101.4478337,airport,tuesday,20,15,2019-05-07 20:00:00
13255,Bandar Udara Internasional Syarif Kasim II Pekanbaru,ChIJQakSBOev1TERLG6Pg9un_R8,0.4645344,101.4483296,airport,tuesday,20,26,2019-05-07 20:00:00
13256,Sultan Syarif Kasim II International Airport,ChIJxwFScDmv1TERljqI_TQ4_JM,0.4644616,101.44815559999999,airport,tuesday,20,26,2019-05-07 20:00:00
13257,Bank Danamon Pekanbaru - Simpang Pasar Bawah,ChIJf-XeYQ2s1TERV0lMbulRGtA,0.5365985999999999,101.4433547,bank,tuesday,20,0,2019-05-07 20:00:00
13258,Danamon KC WAHID HASYIM,ChIJEyqnQRKs1TERya0An_4EkhI,0.5272717,101.4481716,bank,tuesday,20,0,2019-05-07 20:00:00
13259,Mandiri KCP Pekanbaru Ahmad Yani,ChIJo_t6Ww6s1TER_mgpi_PrG90,0.5195924,101.44427009999998,bank,tuesday,20,0,2019-05-07 20:00:00
13260,Mandiri Pekanbaru Jalan Riau,ChIJL-gB6Yqr1TERJ5YF0ui5ja8,0.5351117,101.43770740000001,bank,tuesday,20,0,2019-05-07 20:00:00
13261,Bank BNI Syariah KCP Panam,ChIJSfptz_Oo1TERYlFeYarvQBY,0.4639601,101.3972177,bank,tuesday,20,0,2019-05-07 20:00:00
13262,Bank Syariah Mandiri KCP Pekanbaru Sudirman Bawah,ChIJn46FShKs1TER6f57XUZCj3o,0.5304854,101.44780820000001,bank,tuesday,20,0,2019-05-07 20:00:00
13263,Bank Mandiri - KCP Pekanbaru Panam,ChIJNVYGCUSo1TER8Iyg616RTp4,0.46378909999999995,101.4097403,bank,tuesday,20,0,2019-05-07 20:00:00
13264,BANK BTN KC PEKANBARU,ChIJexsI76au1TERfvSmQayPhGY,0.512274,101.4486575,bank,tuesday,20,0,2019-05-07 20:00:00
13265,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,bar,tuesday,20,29,2019-05-07 20:00:00
